audience_rating,writers_encoded,directors_encoded,tomatometer_rating,studio_name_encoded,tomatometer_status_encoded
30.0,30.0,35.5,25,50.0,2
51.0,51.0,51.0,59,46.82142857142857,2
74.0,74.0,54.41176470588236,80,55.27142857142857,1
48.0,48.0,48.0,68,70.56603773584905,1
28.0,28.0,28.0,18,30.0,2
62.0,62.0,62.0,67,62.0,1
61.0,61.0,61.5,50,61.0,2
67.0,80.0,77.75,63,63.419878296146045,1
42.0,42.0,68.18181818181819,37,63.419878296146045,2
53.0,53.0,67.2,55,63.419878296146045,2
55.0,55.0,70.0,53,63.02608695652174,2
52.0,50.5,61.0,23,62.14686825053996,2
21.0,21.0,37.25,44,37.0,2
69.0,69.0,71.0,65,69.0,1
80.0,80.0,71.0,63,54.2,1
60.0,60.0,71.0,61,63.419878296146045,1
75.0,75.0,71.0,49,63.419878296146045,2
73.0,59.5,59.333333333333336,44,60.875,2
60.0,60.0,67.33333333333333,87,64.64788732394366,0
40.0,40.0,33.5,62,45.0,1
85.0,85.0,87.5,87,68.85620915032679,0
55.0,68.42650572394776,45.2,20,59.12396694214876,2
56.0,56.0,45.2,57,62.6,2
52.0,52.0,64.66666666666667,63,48.45454545454545,1
46.0,68.42650572394776,54.0,64,55.27142857142857,1
84.0,84.0,67.66666666666667,72,84.0,1
33.0,33.0,36.6,5,44.42262813471162,2
27.0,39.375,55.07692307692308,14,54.2,2
79.0,79.0,76.5,96,65.29545454545455,0
61.0,61.0,61.0,50,61.0,2
58.0,39.375,75.0,80,63.18636363636364,1
20.0,24.5,32.0,29,20.0,2
51.0,51.0,51.0,17,47.66666666666666,2
72.0,72.0,54.875,80,66.59209356047646,1
37.0,48.0,48.0,22,48.940298507462686,2
63.0,63.0,63.0,29,59.48648648648648,2
92.0,92.66666666666669,91.8,100,92.0,1
66.0,66.0,55.333333333333336,91,63.27619047619048,0
70.0,70.0,70.0,92,50.80952380952381,0
58.0,58.0,60.0,26,44.6551724137931,2
45.0,45.0,37.5,56,54.9688129926138,2
76.0,56.333333333333336,82.5,84,63.78740157480315,0
37.0,68.42650572394776,,43,47.285714285714285,2
63.0,63.0,63.0,29,63.0,2
79.0,79.0,79.0,42,66.40024482879933,2
52.0,52.0,36.6,55,61.82758620689656,2
77.0,83.0,71.25,94,77.0,0
45.0,45.0,45.0,0,60.56280193236715,2
28.0,55.125,54.2,25,60.11688311688312,2
69.0,69.0,69.0,68,61.39722212379044,1
73.0,64.0,73.0,81,73.0,1
89.0,68.42650572394776,89.0,83,63.375,1
55.0,55.0,75.88888888888889,55,60.23333333333333,2
24.0,24.0,24.0,24,55.125,2
25.0,25.0,25.0,19,62.6,2
91.0,91.0,81.5,61,56.6,1
49.0,49.0,49.0,88,65.24902762520851,0
27.0,27.0,27.0,8,55.552489304503226,2
55.0,55.0,55.0,11,62.0,2
90.0,90.0,76.78125,98,62.14686825053996,0
38.0,38.0,48.6,60,57.69426751592356,1
17.0,17.0,17.0,10,57.69426751592356,2
15.0,15.0,51.6,0,62.14686825053996,2
75.0,65.1,62.72727272727273,52,51.354838709677416,2
40.0,55.5,58.333333333333336,35,42.19047619047619,2
74.0,74.0,51.5,84,74.0,0
87.0,87.0,61.142857142857146,86,87.0,1
82.0,62.5,62.5,100,84.04545454545455,1
48.0,46.75,47.66666666666666,46,52.333333333333336,2
37.0,46.75,47.66666666666666,23,53.035714285714285,2
33.0,46.75,47.66666666666666,17,33.0,2
62.0,54.25,62.0,77,60.22727272727273,0
33.0,57.55555555555556,56.4,31,68.2,2
68.0,47.0,68.0,68,72.16666666666667,1
43.0,43.0,43.0,18,82.05263157894737,2
40.0,40.0,59.57142857142857,22,62.14686825053996,2
36.0,74.0,65.0,37,58.148648648648646,2
34.0,53.6,53.4,44,60.56280193236715,2
33.0,67.33333333333333,41.5,25,55.552489304503226,2
89.0,89.0,65.58823529411765,95,59.10020589754726,1
58.0,65.8,65.8,89,63.7,1
85.0,85.0,60.7,81,62.14686825053996,1
51.0,51.0,51.0,17,59.02105263157895,2
71.0,71.0,71.0,75,60.784192679726594,1
62.0,62.0,68.44117647058823,52,63.3192419481648,2
48.0,65.1,62.72727272727273,42,48.0,2
8.0,8.0,8.0,17,8.0,2
82.0,82.0,82.0,89,80.0,1
78.0,78.0,48.0,76,42.19047619047619,1
68.0,68.0,68.0,80,61.64556962025316,1
31.0,45.0,37.25,29,58.7093023255814,2
60.47082875625534,60.47082875625534,60.47082875625534,77,60.47082875625534,1
80.0,68.42650572394776,69.66666666666667,87,57.45430436988641,0
58.0,58.0,58.0,80,58.0,1
47.0,46.0,46.0,23,46.81818181818182,2
83.0,83.0,83.0,81,64.34328358208955,0
70.0,70.0,63.333333333333336,75,70.0,1
54.0,54.0,43.5,57,68.85620915032679,2
37.0,53.0,43.25,50,60.11688311688312,2
63.0,63.0,69.5,67,63.0,1
26.0,26.0,60.0,10,26.0,2
39.0,39.0,58.0,46,65.35,2
73.0,73.0,73.0,70,65.60240963855422,1
53.0,68.42650572394776,71.0,88,65.24902762520851,1
71.0,68.42650572394776,71.0,63,65.375,1
90.0,60.5,60.5,33,54.71236873036421,2
90.0,90.0,90.0,100,90.0,1
37.0,63.5,37.0,67,44.6551724137931,1
68.0,68.0,68.0,43,74.375,2
26.0,60.4,56.13636363636363,22,58.148648648648646,2
53.0,53.0,47.5,74,63.419878296146045,0
39.0,39.0,44.25,52,55.552489304503226,2
78.0,79.0,77.0,55,78.0,2
49.0,49.0,65.5,65,71.98258011060099,1
33.0,33.0,49.66666666666666,14,51.58974358974359,2
38.0,38.0,34.57142857142857,15,60.56280193236715,2
76.0,76.0,76.0,100,65.72727272727273,1
31.0,31.0,31.0,18,48.940298507462686,2
84.0,84.0,84.0,95,62.91666666666666,1
92.0,68.42650572394776,57.5,99,57.45430436988641,0
81.0,81.0,81.0,55,63.18636363636364,2
82.0,82.0,82.0,92,55.552489304503226,0
80.0,68.42650572394776,59.4,89,60.63978585215741,1
72.0,68.42650572394776,72.0,50,80.0,2
56.0,56.0,56.0,64,60.0,1
40.0,40.0,48.66666666666666,28,54.80952380952381,2
78.0,78.0,78.0,75,65.38461538461539,1
89.0,68.42650572394776,89.0,97,71.98258011060099,0
63.0,66.33333333333333,62.61538461538461,80,63.0,1
68.0,68.0,59.0,85,60.81818181818182,0
63.0,55.0,62.5,11,63.18636363636364,2
21.0,21.0,35.333333333333336,10,59.12396694214876,2
54.0,60.5,66.8,86,56.765957446808514,1
27.0,27.0,34.333333333333336,21,60.56280193236715,2
87.0,84.5,74.75,89,61.0,0
72.0,49.0,49.0,67,47.95918367346939,1
54.0,55.125,66.0,62,59.10020589754726,1
42.0,42.0,42.0,19,59.10020589754726,2
50.0,68.42650572394776,,55,50.0,2
24.0,24.0,60.05882352941177,21,51.0,2
47.0,47.0,60.05882352941177,40,63.18636363636364,2
60.0,60.0,60.0,52,67.33050847457628,2
54.0,56.333333333333336,55.85714285714285,60,57.45430436988641,1
46.0,46.0,46.0,40,45.0,2
40.0,40.0,40.0,57,61.82758620689656,2
78.0,78.0,66.0,23,62.6,2
69.0,69.0,65.875,37,54.71236873036421,2
69.0,55.5,49.85714285714285,28,60.56280193236715,2
60.47082875625534,71.86098443238684,45.73541437812767,100,60.47082875625534,1
81.0,81.0,81.0,87,52.391304347826086,0
85.0,85.0,85.5,89,55.660714285714285,0
86.0,86.0,85.5,90,54.71236873036421,0
62.0,68.42650572394776,62.0,21,68.25,2
30.0,68.42650572394776,30.0,0,57.57575757575758,2
50.0,50.0,53.4,33,62.14686825053996,2
44.0,44.0,53.85714285714285,38,62.14686825053996,2
49.0,46.0,49.0,37,62.14686825053996,2
87.0,77.16666666666667,87.0,67,87.0,1
85.0,73.8,78.71428571428571,93,65.33333333333333,0
46.0,46.0,52.76470588235294,62,55.02173913043478,1
31.0,31.0,31.0,13,56.98611111111112,2
47.0,60.142857142857146,64.0,33,68.85620915032679,2
58.0,56.0,37.5,54,65.12,2
44.0,44.0,44.0,6,64.64788732394366,2
60.47082875625534,60.47082875625534,60.47082875625534,73,60.47082875625534,1
20.0,20.0,20.0,0,65.38461538461539,2
44.0,44.0,62.75,48,46.81818181818182,2
92.0,92.0,92.0,92,76.78154696517933,1
75.0,75.0,75.0,66,58.93478260869565,1
20.0,36.0,32.0,12,63.3192419481648,2
79.0,68.42650572394776,74.5,24,79.0,2
55.0,55.0,55.0,65,62.65217391304348,1
62.0,62.0,62.0,9,63.419878296146045,2
47.0,47.0,67.66666666666667,62,60.81818181818182,1
40.0,40.0,33.0,62,64.64788732394366,1
54.0,44.0,44.0,81,54.0,1
32.0,32.0,30.5,13,43.8445435418156,2
52.0,52.0,57.5,53,62.14686825053996,2
72.0,72.0,72.0,71,74.61702127659575,1
75.0,75.0,84.33333333333333,95,75.0,1
69.0,69.0,53.0,57,60.784192679726594,2
84.0,84.0,84.0,83,68.85620915032679,1
78.0,78.0,61.66666666666666,100,59.95,1
69.0,69.0,69.0,86,65.35714285714286,1
51.0,51.0,42.5,61,63.3192419481648,1
59.0,59.0,48.8,44,62.6,2
69.0,69.0,69.0,94,57.45430436988641,1
49.0,49.0,49.71428571428572,58,49.0,2
73.0,73.0,70.0,93,55.0,0
57.0,72.25,67.625,60,60.56280193236715,1
89.0,89.0,60.30769230769231,86,63.27619047619048,1
65.0,65.0,64.16666666666667,74,60.56280193236715,1
89.0,89.0,58.25,74,71.98258011060099,0
65.0,49.8,65.66666666666667,31,63.3192419481648,2
91.0,91.0,83.28571428571429,77,88.33333333333333,1
41.0,41.0,36.66666666666666,54,62.14686825053996,2
89.0,87.0,89.0,100,55.02173913043478,1
64.0,64.0,64.0,81,74.375,1
79.0,79.0,72.0,100,63.18636363636364,1
73.0,57.0,54.52941176470589,81,58.5,1
30.0,30.0,47.0,17,44.55172413793103,2
15.0,15.0,15.0,40,58.93478260869565,2
55.0,55.0,49.333333333333336,35,62.14686825053996,2
41.0,41.0,48.142857142857146,19,47.285714285714285,2
36.0,36.0,36.0,76,36.0,1
60.0,60.0,60.0,57,60.0,2
90.0,90.0,58.833333333333336,78,58.148648648648646,1
89.0,89.0,85.85714285714286,92,82.05263157894737,1
60.47082875625534,60.47082875625534,60.47082875625534,50,60.47082875625534,2
70.0,66.25,47.42857142857143,77,65.14285714285714,0
72.0,46.0,48.2,28,73.37931034482759,2
75.0,75.0,47.0,83,82.0,0
85.0,85.0,86.55555555555556,79,84.04545454545455,1
74.0,74.0,79.625,84,74.0,0
87.0,87.0,58.42857142857143,76,63.18636363636364,0
61.0,61.0,61.0,63,61.0,1
88.0,57.333333333333336,53.0,81,55.552489304503226,0
44.0,44.0,70.77777777777777,15,60.56280193236715,2
58.0,58.0,69.0,29,60.11688311688312,2
58.0,58.0,51.5,57,60.32960893854749,2
73.0,41.66666666666666,47.5,87,71.98258011060099,0
92.0,92.0,84.65,86,84.04545454545455,1
58.0,58.0,46.5,60,48.65217391304348,1
33.0,33.0,34.333333333333336,19,59.95,2
30.0,30.0,30.0,19,59.02105263157895,2
88.0,53.6,64.25,94,70.56603773584905,0
38.0,61.0,56.66666666666666,27,63.3192419481648,2
91.0,91.0,76.78125,91,91.0,0
36.0,36.0,59.5,49,62.14686825053996,2
78.0,78.0,73.66666666666667,72,62.14686825053996,1
49.0,49.0,75.0,48,62.14686825053996,2
31.0,55.4,67.66666666666667,19,56.98611111111112,2
26.0,26.0,47.5,0,56.98611111111112,2
82.0,82.0,58.66666666666666,74,49.61770718906384,1
67.0,55.4,53.13371170511412,10,66.0,2
30.0,30.0,51.0,19,64.98643150657065,2
84.0,84.0,84.0,65,60.784192679726594,1
59.0,59.0,59.0,10,60.31578947368421,2
52.0,68.42650572394776,52.0,33,55.27142857142857,2
36.0,36.0,36.0,33,49.66666666666666,2
46.0,46.0,55.0,24,59.10020589754726,2
85.0,68.42650572394776,85.0,100,74.07692307692308,1
71.0,71.0,59.8,42,62.6,2
10.0,48.25,48.44444444444444,5,49.333333333333336,2
59.0,59.0,57.75,19,60.32960893854749,2
34.0,34.0,54.0,13,59.140959033136895,2
75.0,75.0,57.66666666666666,55,68.07692307692308,2
64.0,64.0,64.0,45,71.98258011060099,2
47.0,52.0,55.6,20,60.56280193236715,2
48.0,48.0,48.30769230769231,14,60.56280193236715,2
65.0,65.0,65.0,45,56.98611111111112,2
53.0,53.0,53.0,33,63.27619047619048,2
61.0,61.0,66.33333333333333,45,60.56280193236715,2
55.0,55.0,55.0,50,59.375,2
60.0,60.0,60.0,67,60.0,1
39.0,39.0,55.92307692307692,27,46.82142857142857,2
72.0,72.0,69.625,40,63.3192419481648,2
65.0,68.42650572394776,59.57142857142857,65,63.419878296146045,1
59.0,68.42650572394776,59.57142857142857,53,70.37256906302127,2
39.0,39.0,39.0,10,63.02608695652174,2
52.0,37.5,65.125,61,63.419878296146045,1
48.0,48.0,54.25,29,58.148648648648646,2
44.0,44.0,42.0,22,57.69426751592356,2
37.0,40.5,37.0,0,50.083333333333336,2
43.0,43.0,43.0,20,57.7775354358705,2
68.0,68.0,72.25,58,65.35,2
88.0,88.0,72.25,100,88.0,1
65.0,65.0,65.0,84,65.0,1
41.0,59.2,56.66666666666666,61,55.552489304503226,1
71.0,71.0,52.07847145937589,89,67.76948185827717,1
44.0,44.0,44.0,7,61.39722212379044,2
92.0,92.0,94.0,88,92.0,1
31.0,31.0,31.0,0,31.0,2
35.0,35.0,35.0,62,55.552489304503226,1
64.0,64.0,50.4,58,56.6,2
71.0,71.0,67.66666666666667,40,47.95918367346939,2
44.0,44.0,44.0,33,44.0,2
28.0,28.0,49.5,8,63.3192419481648,2
43.0,43.0,59.095238095238095,63,36.5,1
76.0,76.0,66.0,83,69.5359477124183,1
82.0,73.66666666666667,62.61538461538461,88,63.18636363636364,0
67.0,67.0,55.0,66,60.32960893854749,1
51.0,73.66666666666667,62.61538461538461,42,63.18636363636364,2
71.0,71.0,71.0,96,71.0,1
60.0,60.0,65.66666666666667,40,60.0,2
89.0,89.0,89.0,54,55.552489304503226,2
62.0,62.0,74.1,50,68.85620915032679,2
80.0,78.0,78.0,39,44.42262813471162,2
72.0,68.42650572394776,72.0,76,63.419878296146045,0
20.0,20.0,47.5,6,54.55439491446925,2
70.0,70.0,76.5,81,76.5,0
55.0,55.0,55.0,78,63.3192419481648,0
85.0,68.42650572394776,85.0,98,65.72727272727273,0
59.0,59.0,52.07847145937589,31,67.76948185827717,2
43.0,43.0,68.0,40,54.2,2
20.0,70.57142857142857,20.0,33,20.0,2
88.0,88.0,88.0,98,57.23333333333333,0
63.0,64.33333333333333,57.25,89,69.22972972972973,0
59.0,59.0,59.0,69,54.55439491446925,1
37.0,43.5,64.4,19,60.56280193236715,2
38.0,38.0,38.0,36,68.85620915032679,2
54.0,54.0,60.0,74,55.552489304503226,1
88.0,87.0,69.66666666666667,76,62.20725127424905,1
67.0,67.0,76.94117647058823,83,63.3192419481648,1
73.0,68.42650572394776,73.0,57,60.32960893854749,2
66.0,66.0,61.588235294117645,81,66.0,1
83.0,83.0,62.5,56,83.0,2
91.0,91.0,82.22222222222223,100,47.31428571428572,1
23.0,58.66666666666666,58.66666666666666,18,23.0,2
84.0,84.0,84.0,71,73.0,1
72.0,65.0,65.0,61,55.660714285714285,1
58.0,65.0,65.0,75,62.14686825053996,1
88.0,88.0,78.05263157894737,97,63.3192419481648,1
39.0,58.0,69.0,68,53.62418968767376,1
65.0,69.5,77.0,100,53.035714285714285,1
32.0,32.0,49.333333333333336,17,52.7,2
71.0,71.0,71.0,90,65.29545454545455,1
43.0,43.0,43.0,44,48.05882352941177,2
57.0,57.0,41.4,32,62.14686825053996,2
31.0,40.0,25.666666666666668,20,55.27142857142857,2
72.0,72.0,72.0,92,62.65217391304348,1
43.0,43.0,43.0,41,43.0,2
43.0,43.0,61.66666666666666,40,62.14686825053996,2
71.0,71.0,71.0,53,49.66666666666666,2
73.0,73.0,73.0,87,73.0,1
64.0,61.5,42.66666666666666,71,62.65217391304348,1
27.0,27.0,38.333333333333336,5,63.27619047619048,2
80.0,80.5,79.0,91,80.0,0
50.0,50.0,42.0,38,50.2,2
49.0,49.0,34.333333333333336,39,49.0,2
23.0,23.0,46.25,19,27.625,2
74.0,68.42650572394776,74.0,92,74.0,1
92.0,78.0,78.42857142857143,61,71.98258011060099,1
81.0,85.5,87.5,85,68.85620915032679,0
89.0,85.5,87.5,84,68.85620915032679,0
44.0,44.0,44.0,75,46.66666666666666,1
58.0,56.0,54.5,78,55.552489304503226,0
30.0,30.0,30.0,16,57.45430436988641,2
47.0,47.0,47.0,14,39.125,2
19.0,41.5,19.0,0,44.6551724137931,2
19.0,19.0,19.0,10,19.0,2
67.0,67.0,65.0,61,37.91666666666666,1
69.0,69.0,63.6,77,63.78740157480315,0
35.0,35.0,56.75,25,35.0,2
60.0,60.0,60.0,76,71.98258011060099,0
33.0,33.0,33.0,23,32.5,2
63.0,63.0,55.5,100,51.58974358974359,1
80.0,68.42650572394776,80.0,80,80.0,1
42.0,42.0,42.0,26,54.80952380952381,2
35.0,35.0,71.2,60,34.666666666666664,1
61.0,53.333333333333336,55.07692307692308,79,61.82758620689656,0
60.0,60.0,60.0,67,60.0,1
60.0,60.0,60.0,77,62.20725127424905,1
60.47082875625534,60.47082875625534,60.47082875625534,50,52.7267143400751,2
25.0,25.0,23.0,50,47.66666666666666,2
41.0,41.0,57.0,10,58.7093023255814,2
65.0,65.0,61.0,73,62.65217391304348,1
22.0,22.0,22.0,0,54.71236873036421,2
59.0,59.0,83.23076923076923,84,69.5359477124183,1
92.0,92.0,83.23076923076923,97,69.5359477124183,1
47.0,47.0,53.4,56,41.06666666666667,2
92.0,74.0,50.2,93,59.10020589754726,0
82.0,82.0,82.0,100,55.552489304503226,1
45.0,45.0,45.0,75,55.552489304503226,0
40.0,40.0,49.5,0,62.20725127424905,2
83.0,82.375,84.22222222222223,81,84.04545454545455,1
29.0,29.0,50.0,10,29.0,2
53.0,53.0,53.0,91,53.0,1
44.0,69.33333333333333,69.33333333333333,73,54.083333333333336,0
64.0,66.25,67.33333333333333,36,48.5,2
28.0,57.0,57.142857142857146,43,54.083333333333336,2
56.0,56.0,37.5,78,66.59209356047646,1
54.0,54.0,54.0,32,54.71236873036421,2
94.0,94.0,94.0,100,94.0,0
51.0,51.0,51.35714285714285,50,57.69426751592356,2
76.0,76.0,77.0,86,52.49416575125107,1
69.0,69.0,73.1,30,63.3192419481648,2
32.0,32.0,36.66666666666666,49,30.0,2
83.0,83.0,76.94117647058823,100,63.419878296146045,1
42.0,42.0,58.35294117647059,8,63.419878296146045,2
54.0,68.42650572394776,54.0,100,64.61003069467613,1
94.0,94.0,94.0,100,77.4,1
73.0,73.0,73.0,94,51.58974358974359,1
50.0,68.0,78.0,84,62.14686825053996,0
64.0,66.5,66.33333333333333,63,57.0,1
88.0,88.0,88.0,94,65.39508699636202,0
88.0,88.0,81.66666666666667,94,66.59209356047646,1
58.0,58.0,54.57142857142857,71,59.12396694214876,1
77.0,53.5,45.36363636363637,71,55.02173913043478,1
66.0,66.0,72.0,80,58.148648648648646,1
31.0,53.0,63.5,35,43.575,2
27.0,53.75,61.66666666666666,20,57.69426751592356,2
72.0,72.0,81.5,28,64.64788732394366,2
72.0,56.11770718906384,67.70833333333333,39,60.56280193236715,2
35.0,35.0,61.5,13,58.02777777777778,2
69.0,68.42650572394776,79.5,86,66.40024482879933,1
57.0,57.0,57.0,73,58.830092084028365,1
32.0,32.0,32.0,2,63.3125,2
77.0,78.8,79.1,100,59.10020589754726,1
68.0,68.0,68.0,12,68.0,2
65.0,73.0,81.33333333333333,52,60.56280193236715,2
84.0,84.0,81.33333333333333,74,60.56280193236715,0
53.0,53.0,53.0,88,53.0,1
74.0,74.0,64.0,56,68.85620915032679,2
75.0,69.4,63.888888888888886,90,64.64788732394366,0
30.0,30.0,30.0,0,30.0,2
83.0,83.0,78.5,86,74.2,0
60.47082875625534,60.47082875625534,69.93385359453191,90,60.47082875625534,1
41.0,41.0,35.5,33,66.59209356047646,2
87.0,77.75,69.5,85,63.3192419481648,0
44.0,44.0,44.0,0,43.5,2
66.0,82.4,84.1875,71,69.5359477124183,1
38.0,38.0,38.0,60,57.45430436988641,1
68.0,58.2,50.5,51,60.56280193236715,2
81.0,81.0,70.5,85,61.64556962025316,1
63.0,47.333333333333336,63.0,83,60.23333333333333,1
44.0,44.0,61.5,29,55.891891891891895,2
62.0,49.5,62.142857142857146,29,58.148648648648646,2
22.0,22.0,22.0,40,22.0,2
65.0,65.0,66.0,83,64.64788732394366,0
69.0,67.0,67.5,80,65.85714285714286,0
74.0,74.0,72.0,73,55.552489304503226,0
86.0,86.0,86.0,91,55.552489304503226,0
18.0,18.0,48.0,0,46.82142857142857,2
84.0,74.8,69.9,65,60.22727272727273,1
52.0,52.0,65.0,74,49.0,1
73.0,73.0,79.1,80,56.33704942584474,1
26.0,26.0,71.0,29,63.419878296146045,2
84.0,84.0,84.0,84,62.142857142857146,1
87.0,68.42650572394776,87.0,60,65.39508699636202,1
68.0,57.5,62.0,73,68.97058823529412,0
47.0,57.5,62.0,59,56.5,2
80.0,80.0,58.38461538461539,94,59.10020589754726,1
85.0,85.0,77.52941176470588,100,84.04545454545455,1
26.0,26.0,,28,55.552489304503226,2
49.0,49.0,74.1,52,60.56280193236715,2
37.0,61.0,61.0,47,49.333333333333336,2
61.0,44.625,50.27272727272727,77,61.0,1
37.0,37.0,42.75,67,49.833333333333336,1
44.0,44.0,54.875,67,58.25,1
79.0,79.0,66.0,58,63.18636363636364,2
17.0,17.0,17.0,100,60.63978585215741,0
20.0,20.0,43.42857142857143,37,35.12354143781276,2
24.0,24.0,49.71428571428572,8,69.0,2
51.0,48.5,50.5,21,62.6,2
83.0,60.333333333333336,64.8,90,60.23333333333333,0
67.0,67.0,67.0,40,66.40024482879933,2
42.0,42.0,64.16666666666667,33,55.660714285714285,2
67.0,68.42650572394776,67.0,93,67.77777777777777,0
84.0,84.0,62.5,94,61.82758620689656,1
35.0,35.0,35.0,10,61.39722212379044,2
62.0,63.5,71.8,88,59.10020589754726,1
75.0,68.42650572394776,75.0,90,74.61702127659575,1
70.0,64.5,70.0,71,60.63978585215741,1
76.0,76.0,66.66666666666667,75,65.35,1
92.0,86.0,86.0,96,60.784192679726594,1
77.0,68.42650572394776,77.0,81,65.60240963855422,0
69.0,69.0,73.0,75,69.0,0
89.0,89.0,57.4,82,87.0,0
65.0,65.0,79.5,86,65.0,1
68.0,68.42650572394776,68.0,75,68.6923076923077,1
91.0,91.0,70.33333333333333,90,91.0,1
75.0,71.25,58.0,41,62.14686825053996,2
89.0,72.0,58.36363636363637,89,56.98611111111112,0
51.0,51.0,68.33333333333333,67,62.14686825053996,1
80.0,65.25,65.0,86,68.85620915032679,1
44.0,44.0,46.625,56,55.552489304503226,2
24.0,45.4,42.0,16,54.55439491446925,2
40.0,85.75,84.65,40,84.04545454545455,2
43.0,52.5,43.0,0,59.75,2
72.0,72.0,66.66666666666667,100,74.33333333333333,1
52.0,52.0,66.66666666666667,69,64.18181818181819,1
51.0,50.0,58.84615384615385,32,63.18636363636364,2
81.0,81.0,75.42857142857143,43,59.10020589754726,2
50.0,42.0,36.0,10,45.0,2
86.0,86.0,80.0,97,63.78740157480315,0
47.0,61.5,61.5,28,57.69426751592356,2
24.0,26.5,24.0,26,62.14686825053996,2
82.0,68.42650572394776,67.5,58,63.375,2
62.0,59.5,62.0,88,54.0,0
67.0,67.0,67.0,82,51.58974358974359,1
89.0,89.0,74.4,90,71.98258011060099,0
57.0,57.0,57.0,72,51.58974358974359,1
82.0,75.25,82.0,87,63.419878296146045,0
78.0,75.25,78.0,87,64.66666666666667,0
74.0,75.25,73.5,81,74.0,0
17.0,68.42650572394776,45.2,48,62.65217391304348,2
69.0,66.8,65.25,13,60.56280193236715,2
44.0,68.42650572394776,56.8,61,72.8,1
77.0,68.42650572394776,77.0,74,78.75,0
81.0,80.5,81.0,97,81.0,0
90.0,90.0,93.5,88,84.04545454545455,1
60.0,60.0,60.0,100,55.875,1
85.0,85.0,69.8,100,63.419878296146045,1
66.0,66.0,66.0,69,66.40024482879933,1
68.0,68.0,68.0,82,61.39722212379044,0
78.0,76.0,76.0,96,63.18636363636364,1
46.0,54.0,54.0,74,68.0,1
84.0,84.0,68.33333333333333,100,59.140959033136895,1
82.0,82.0,83.66666666666667,93,84.04545454545455,1
85.0,85.0,85.0,95,66.59209356047646,1
72.0,72.0,72.0,80,59.66666666666666,1
51.0,51.0,51.0,90,55.552489304503226,0
83.0,73.8,73.8,50,71.28571428571429,2
80.0,80.0,80.0,88,70.4,0
94.0,94.0,59.55555555555556,99,63.3192419481648,0
57.0,57.0,57.0,62,59.140959033136895,1
56.0,56.0,56.0,90,65.29545454545455,0
84.0,70.33333333333333,67.75,88,61.39722212379044,0
48.0,48.0,25.33333333333333,94,45.5,1
93.0,93.0,83.66666666666667,97,87.0,0
95.0,95.0,55.333333333333336,100,84.04545454545455,1
81.0,67.25,72.25,91,55.0,0
60.47082875625534,60.47082875625534,60.47082875625534,25,60.47082875625534,2
33.0,68.42650572394776,33.0,62,63.375,1
59.0,59.0,59.0,20,64.34328358208955,2
42.0,42.0,63.66666666666666,25,54.083333333333336,2
49.0,49.0,43.0,66,66.40024482879933,1
54.0,54.0,58.8,85,56.285714285714285,0
91.0,71.0,78.0,95,84.04545454545455,1
50.0,50.0,50.0,88,63.375,1
43.0,43.0,43.0,57,43.0,2
32.0,32.0,23.5,0,39.6,2
75.0,62.8,64.33333333333333,94,55.02173913043478,1
86.0,86.0,87.5,90,86.0,1
79.0,79.0,79.0,85,59.140959033136895,0
84.0,84.0,84.0,74,65.85714285714286,0
54.0,70.5,64.25,35,63.419878296146045,2
86.0,86.0,82.5,70,56.98611111111112,1
81.0,67.0,70.25,41,59.02105263157895,2
64.0,64.0,64.0,60,63.419878296146045,1
66.0,66.0,66.0,64,81.33333333333333,1
72.0,72.0,72.0,66,58.7093023255814,1
80.0,80.0,80.0,93,63.27619047619048,0
50.0,50.0,50.0,45,46.75,2
79.0,79.0,79.0,99,64.05252959843769,0
87.0,87.0,85.5,100,57.69426751592356,1
66.0,72.5,66.0,20,63.419878296146045,2
49.0,60.0,58.0,25,63.3192419481648,2
69.0,47.5,47.5,67,63.66666666666666,1
76.0,76.0,72.0,50,58.148648648648646,2
32.0,32.0,46.23541437812767,29,62.20725127424905,2
71.0,71.0,71.0,88,60.81818181818182,0
85.0,68.42650572394776,85.0,100,75.5,1
42.0,42.0,39.5,13,58.148648648648646,2
43.0,79.125,70.28571428571429,54,63.27619047619048,2
41.0,41.0,41.0,53,59.66666666666666,2
93.0,93.0,93.0,95,93.0,0
54.0,68.42650572394776,54.0,43,76.45454545454545,2
50.0,50.0,55.66666666666666,65,60.31578947368421,1
47.0,59.0,61.375,65,54.65217391304348,1
34.0,34.0,34.0,12,43.8445435418156,2
73.0,73.0,83.0,36,63.3192419481648,2
91.0,91.0,87.0,94,64.48717948717949,0
36.0,46.0,39.27272727272727,46,60.56280193236715,2
63.0,63.0,70.5,83,65.39508699636202,1
62.0,60.0,62.0,83,62.0,0
88.0,68.42650572394776,87.5,81,88.0,1
52.0,68.42650572394776,52.0,89,71.98258011060099,0
54.0,54.0,54.0,82,71.98258011060099,0
88.0,88.0,88.0,91,71.98258011060099,0
88.0,68.42650572394776,75.65217391304348,83,88.0,1
51.0,44.625,50.27272727272727,74,62.14686825053996,0
41.0,41.0,79.27777777777777,78,63.3125,1
63.0,63.0,67.5,74,63.4,1
60.47082875625534,60.47082875625534,60.47082875625534,38,60.47082875625534,2
12.0,60.0,45.85714285714285,40,55.27142857142857,2
82.0,82.0,65.5,90,74.25,0
47.0,47.0,45.77777777777778,20,63.419878296146045,2
